Date,801010.SL,801030.SL,801040.SL,801050.SL,801080.SL,801110.SL,801120.SL,801130.SL,801140.SL,801150.SL,801160.SL,801170.SL,801180.SL,801200.SL,801210.SL,801230.SL,801710.SL,801720.SL,801730.SL,801740.SL,801750.SL,801760.SL,801770.SL,801780.SL,801790.SL,801880.SL,801890.SL,801950.SL,801960.SL,801970.SL,801980.SL
2021/7/19,3376.70 ,4682.07 ,2987.21 ,5334.05 ,5249.24 ,8443.79 ,28004.85 ,1900.00 ,2745.29 ,12954.98 ,2087.20 ,2361.48 ,3365.87 ,3113.59 ,12609.31 ,2824.26 ,7972.52 ,1990.10 ,10824.47 ,1589.98 ,5156.44 ,650.48 ,2072.36 ,3751.46 ,1845.12 ,6056.97 ,1591.03 ,2058.48 ,2367.79 ,2020.81 ,9656.02 
2021/7/20,3374.79 ,4684.46 ,2947.15 ,5356.80 ,5327.52 ,8388.74 ,28062.30 ,1873.70 ,2742.10 ,13014.71 ,2077.17 ,2344.45 ,3344.09 ,3113.51 ,12647.49 ,2841.21 ,7941.33 ,2002.18 ,10937.35 ,1617.17 ,5098.54 ,649.27 ,2063.49 ,3701.03 ,1832.08 ,6105.76 ,1608.19 ,2069.09 ,2331.07 ,2013.52 ,9614.63 
2021/7/21,3357.03 ,4794.14 ,3018.22 ,5584.79 ,5433.18 ,8314.10 ,27964.14 ,1879.03 ,2752.12 ,13143.66 ,2082.70 ,2327.28 ,3326.97 ,3131.02 ,12292.47 ,2878.36 ,8076.96 ,2008.63 ,11429.17 ,1637.86 ,5188.10 ,651.72 ,2069.66 ,3669.73 ,1847.31 ,6254.74 ,1633.99 ,2052.91 ,2364.08 ,2052.66 ,9775.13 
2021/7/22,3344.82 ,4880.26 ,3180.32 ,5728.83 ,5500.22 ,8309.01 ,27568.88 ,1863.55 ,2755.54 ,12782.88 ,2093.42 ,2333.68 ,3357.53 ,3117.58 ,12180.96 ,2927.70 ,8126.02 ,2023.59 ,11528.47 ,1633.71 ,5209.92 ,652.30 ,2061.75 ,3692.90 ,1876.81 ,6301.72 ,1659.98 ,2072.86 ,2450.16 ,2064.58 ,9558.16 
2021/7/23,3272.10 ,4825.96 ,3235.76 ,5759.36 ,5434.83 ,8146.55 ,26889.21 ,1822.86 ,2699.81 ,12421.49 ,2068.99 ,2288.94 ,3335.64 ,3067.81 ,11958.48 ,2835.41 ,8024.26 ,2029.48 ,11495.91 ,1669.24 ,5078.98 ,636.53 ,2033.57 ,3676.11 ,1876.05 ,6369.17 ,1648.17 ,2085.57 ,2420.20 ,2034.89 ,9281.74 
2021/7/26,3225.99 ,4772.17 ,3181.19 ,5832.85 ,5408.72 ,7939.65 ,25361.10 ,1795.06 ,2645.56 ,11857.37 ,2053.54 ,2242.91 ,3194.71 ,2987.93 ,11386.64 ,2812.03 ,7826.56 ,2006.95 ,11386.36 ,1670.57 ,4961.28 ,612.10 ,1985.99 ,3554.40 ,1806.09 ,6188.42 ,1622.63 ,2063.51 ,2383.63 ,2015.01 ,8618.94 
2021/7/27,3141.04 ,4594.94 ,3045.82 ,5598.01 ,5352.59 ,7664.47 ,24197.32 ,1753.32 ,2541.76 ,11487.14 ,2019.46 ,2176.66 ,3080.25 ,2928.17 ,11038.82 ,2724.47 ,7393.03 ,1951.31 ,10722.62 ,1645.55 ,4903.42 ,594.99 ,2007.45 ,3457.86 ,1748.80 ,6024.11 ,1572.94 ,2011.34 ,2349.62 ,1970.72 ,8400.12 
2021/7/28,3045.84 ,4511.38 ,2970.97 ,5427.00 ,5241.85 ,7743.45 ,24575.35 ,1727.43 ,2536.11 ,11737.99 ,1976.56 ,2153.18 ,3056.11 ,2866.27 ,10810.23 ,2652.56 ,7314.53 ,1921.18 ,10804.48 ,1555.26 ,4763.00 ,589.55 ,2009.08 ,3500.66 ,1739.32 ,5874.43 ,1548.62 ,1981.60 ,2289.59 ,1906.58 ,8554.99 
2021/7/29,3073.36 ,4690.04 ,3077.68 ,5727.52 ,5481.53 ,7761.00 ,24394.60 ,1751.81 ,2573.51 ,11989.89 ,1992.09 ,2167.90 ,3070.11 ,2911.87 ,11014.11 ,2725.05 ,7489.50 ,1934.85 ,11504.75 ,1625.43 ,4859.27 ,599.50 ,2053.50 ,3481.93 ,1754.13 ,6116.78 ,1610.21 ,2005.78 ,2355.81 ,1941.19 ,8607.19 
2021/7/30,3094.99 ,4659.64 ,3252.30 ,5867.48 ,5506.40 ,7816.95 ,23385.34 ,1751.45 ,2561.60 ,11884.84 ,2038.30 ,2147.21 ,3070.16 ,2915.78 ,10391.92 ,2713.16 ,7529.51 ,1964.63 ,11624.19 ,1627.38 ,4893.53 ,598.35 ,2080.72 ,3425.19 ,1732.17 ,6187.65 ,1625.51 ,2059.88 ,2334.89 ,1953.37 ,8456.58 
2021/8/2,3200.34 ,4814.98 ,3099.12 ,5893.26 ,5522.44 ,8041.96 ,24508.59 ,1769.96 ,2589.88 ,12065.76 ,2066.12 ,2185.54 ,3105.06 ,2961.49 ,10361.02 ,2773.60 ,7945.98 ,1997.30 ,11794.99 ,1706.97 ,5017.85 ,606.35 ,2149.31 ,3476.53 ,1781.46 ,6508.66 ,1691.38 ,2026.10 ,2429.18 ,2003.31 ,8549.94 
2021/8/3,3219.29 ,4769.08 ,2975.67 ,5566.71 ,5335.51 ,8338.05 ,24749.08 ,1776.99 ,2600.28 ,12515.65 ,2059.06 ,2202.38 ,3099.86 ,2969.37 ,10848.84 ,2786.23 ,8076.23 ,2009.97 ,11391.47 ,1675.53 ,5072.37 ,600.54 ,2120.79 ,3458.90 ,1788.13 ,6393.55 ,1686.44 ,1986.03 ,2413.71 ,1984.54 ,8735.55 
2021/8/4,3202.68 ,4898.53 ,3109.47 ,5831.44 ,5520.22 ,8295.98 ,24347.18 ,1793.99 ,2618.93 ,12442.93 ,2074.07 ,2191.84 ,3082.05 ,2976.50 ,10829.51 ,2826.11 ,8198.59 ,2004.70 ,12118.01 ,1719.63 ,5103.06 ,598.30 ,2143.01 ,3428.66 ,1781.12 ,6654.52 ,1733.61 ,2046.28 ,2424.94 ,1991.32 ,8721.82 
2021/8/5,3193.59 ,4838.30 ,3088.41 ,5746.80 ,5510.02 ,8261.82 ,24074.56 ,1774.75 ,2605.89 ,12363.63 ,2075.02 ,2179.03 ,3121.20 ,2967.35 ,10846.05 ,2861.53 ,8221.44 ,1997.05 ,12090.65 ,1788.94 ,4984.07 ,584.94 ,2120.28 ,3421.06 ,1765.45 ,6655.50 ,1728.86 ,2054.29 ,2363.19 ,1980.63 ,8581.39 
2021/8/6,3185.66 ,4879.14 ,3140.61 ,5928.40 ,5483.51 ,8252.92 ,23859.53 ,1767.64 ,2597.10 ,11991.74 ,2082.26 ,2175.18 ,3120.71 ,2961.85 ,10746.24 ,2895.19 ,8110.06 ,2005.18 ,12117.36 ,1796.93 ,4976.98 ,582.23 ,2110.84 ,3436.69 ,1762.18 ,6692.26 ,1730.65 ,2122.06 ,2380.36 ,1993.62 ,8448.62 
2021/8/9,3315.81 ,4904.35 ,3172.36 ,5861.24 ,5432.72 ,8429.46 ,24460.21 ,1790.69 ,2666.41 ,12097.42 ,2096.75 ,2201.32 ,3222.84 ,3019.86 ,11112.40 ,2863.89 ,8306.19 ,2024.20 ,11833.96 ,1788.15 ,5055.61 ,598.03 ,2116.37 ,3526.60 ,1801.85 ,6661.15 ,1756.92 ,2129.77 ,2396.75 ,2014.54 ,8653.65 
2021/8/10,3345.69 ,4863.06 ,3193.93 ,5805.02 ,5428.19 ,8485.63 ,25786.86 ,1807.71 ,2673.29 ,12203.51 ,2109.41 ,2206.47 ,3221.36 ,3043.80 ,11360.59 ,2893.16 ,8257.82 ,2038.19 ,11839.85 ,1843.29 ,5092.81 ,606.97 ,2127.08 ,3594.65 ,1825.06 ,6673.99 ,1766.31 ,2140.68 ,2404.67 ,2031.87 ,8861.48 
2021/8/11,3331.99 ,4898.45 ,3258.84 ,5917.96 ,5457.68 ,8451.02 ,25282.73 ,1797.37 ,2702.53 ,11992.99 ,2136.35 ,2219.47 ,3328.37 ,3043.52 ,11098.50 ,2873.42 ,8218.60 ,2056.80 ,11974.71 ,1838.90 ,5032.27 ,605.88 ,2091.12 ,3626.58 ,1815.58 ,6693.01 ,1773.75 ,2237.98 ,2428.69 ,2049.66 ,8721.12 
2021/8/12,3298.08 ,4982.72 ,3331.82 ,6040.81 ,5489.86 ,8331.40 ,24686.69 ,1796.46 ,2687.36 ,11848.62 ,2136.47 ,2237.87 ,3291.66 ,3046.97 ,10914.68 ,2862.38 ,8176.60 ,2036.97 ,11812.23 ,1790.58 ,5059.94 ,603.79 ,2108.43 ,3609.62 ,1796.70 ,6846.98 ,1765.03 ,2256.53 ,2432.17 ,2046.51 ,8646.38 
2021/8/13,3311.39 ,5061.56 ,3334.97 ,6087.49 ,5345.25 ,8380.49 ,24824.29 ,1792.13 ,2702.17 ,11815.84 ,2146.82 ,2234.47 ,3281.54 ,3043.86 ,11045.44 ,2885.25 ,8161.13 ,2028.41 ,11715.13 ,1794.84 ,4953.94 ,599.91 ,2073.14 ,3615.26 ,1793.91 ,6752.32 ,1769.87 ,2268.10 ,2486.50 ,2050.00 ,8633.28 
2021/8/16,3307.53 ,4975.90 ,3318.49 ,5862.48 ,5328.75 ,8604.43 ,24946.94 ,1809.98 ,2720.27 ,11849.96 ,2168.49 ,2232.03 ,3301.51 ,3063.28 ,11298.68 ,2834.08 ,8138.46 ,2041.42 ,11433.82 ,1764.13 ,4927.87 ,602.41 ,2072.93 ,3609.99 ,1809.55 ,6661.39 ,1752.17 ,2273.08 ,2496.62 ,2088.20 ,8747.43 
2021/8/17,3208.87 ,4837.11 ,3256.31 ,5795.99 ,5142.23 ,8408.54 ,23920.93 ,1773.47 ,2653.24 ,11426.08 ,2139.75 ,2223.68 ,3294.11 ,2997.48 ,10766.67 ,2803.20 ,8108.09 ,2026.89 ,11301.45 ,1742.07 ,4794.53 ,588.01 ,2013.42 ,3571.43 ,1793.37 ,6458.02 ,1704.13 ,2210.75 ,2447.64 ,2065.53 ,8472.99 
2021/8/18,3200.89 ,4892.31 ,3288.16 ,5846.35 ,5147.84 ,8474.61 ,23862.65 ,1776.68 ,2657.49 ,11467.01 ,2158.16 ,2243.88 ,3333.65 ,2998.67 ,10545.89 ,2811.66 ,8168.77 ,2050.14 ,11245.52 ,1790.59 ,4859.42 ,590.91 ,2018.10 ,3700.33 ,1892.73 ,6456.16 ,1719.19 ,2208.96 ,2454.31 ,2088.82 ,8361.48 
2021/8/19,3167.83 ,4889.19 ,3277.76 ,5884.11 ,5205.77 ,8336.36 ,23578.94 ,1779.51 ,2661.51 ,11508.62 ,2156.31 ,2234.48 ,3285.00 ,2989.99 ,10515.61 ,2903.49 ,8099.97 ,2026.18 ,11349.08 ,1827.27 ,4861.65 ,594.69 ,2062.00 ,3625.32 ,1845.82 ,6556.72 ,1714.06 ,2168.51 ,2381.47 ,2060.85 ,8446.91 
2021/8/20,3132.72 ,4909.56 ,3325.19 ,5913.38 ,5217.42 ,8261.29 ,22390.49 ,1765.92 ,2626.39 ,10956.01 ,2149.95 ,2226.25 ,3285.70 ,2966.72 ,10292.32 ,2899.79 ,8165.47 ,2013.37 ,11286.47 ,1822.81 ,4838.60 ,586.37 ,2027.45 ,3598.02 ,1833.58 ,6490.81 ,1716.42 ,2149.94 ,2370.12 ,2042.63 ,8055.36 
2021/8/23,3163.41 ,5029.26 ,3327.09 ,6067.79 ,5345.75 ,8194.94 ,22612.28 ,1810.55 ,2676.76 ,11114.07 ,2201.59 ,2251.78 ,3284.87 ,2995.16 ,10475.01 ,2916.22 ,8221.49 ,2031.62 ,11726.81 ,1895.04 ,4967.52 ,603.66 ,2049.48 ,3605.79 ,1834.25 ,6647.77 ,1780.70 ,2229.49 ,2392.93 ,2077.29 ,8278.45 
2021/8/24,3177.82 ,5091.82 ,3412.92 ,6219.01 ,5373.95 ,8191.91 ,23170.78 ,1817.25 ,2682.28 ,11302.19 ,2221.20 ,2269.53 ,3300.84 ,3010.87 ,10750.37 ,2967.41 ,8231.08 ,2034.36 ,11851.16 ,1884.69 ,4975.14 ,601.54 ,2029.56 ,3618.86 ,1855.13 ,6678.31 ,1786.86 ,2255.14 ,2431.05 ,2098.56 ,8339.21 
2021/8/25,3194.54 ,5138.97 ,3431.70 ,6337.76 ,5336.57 ,8130.17 ,23682.16 ,1828.23 ,2704.94 ,11400.20 ,2242.22 ,2311.65 ,3260.84 ,3039.55 ,10976.44 ,3020.29 ,8279.59 ,2076.03 ,12150.60 ,1876.02 ,4968.86 ,612.57 ,2011.76 ,3584.12 ,1832.01 ,6679.30 ,1777.14 ,2335.15 ,2442.14 ,2125.70 ,8269.14 
2021/8/26,3115.68 ,5105.61 ,3546.78 ,6392.90 ,5254.74 ,7974.44 ,22855.46 ,1822.41 ,2673.12 ,11048.25 ,2231.49 ,2307.77 ,3232.51 ,3032.39 ,10991.15 ,2925.75 ,8204.31 ,2081.37 ,11967.04 ,1878.42 ,4858.83 ,604.73 ,1979.28 ,3525.37 ,1803.81 ,6542.59 ,1766.43 ,2421.42 ,2439.77 ,2103.17 ,8102.43 
2021/8/27,3091.65 ,5176.69 ,3560.09 ,6585.30 ,5275.77 ,7984.57 ,22828.90 ,1814.11 ,2682.31 ,11023.33 ,2241.26 ,2298.01 ,3218.71 ,3039.67 ,10793.06 ,2963.65 ,8217.30 ,2097.49 ,12087.55 ,1841.71 ,4857.37 ,596.70 ,1980.91 ,3538.16 ,1815.66 ,6675.75 ,1783.80 ,2426.79 ,2484.18 ,2097.05 ,8072.85 
2021/8/30,3068.63 ,5229.33 ,3639.78 ,6791.85 ,5224.50 ,7796.78 ,22831.37 ,1804.36 ,2686.79 ,10970.29 ,2248.27 ,2296.52 ,3157.09 ,3044.39 ,10835.00 ,2961.74 ,8113.90 ,2104.73 ,12456.37 ,1881.46 ,4862.69 ,594.22 ,1973.28 ,3472.43 ,1783.53 ,6691.51 ,1778.24 ,2500.19 ,2538.47 ,2114.12 ,8022.61 
2021/8/31,3080.70 ,5240.33 ,3823.54 ,6923.62 ,5122.78 ,7813.68 ,22384.45 ,1801.76 ,2692.98 ,10859.69 ,2274.80 ,2303.58 ,3224.52 ,3055.45 ,10486.54 ,2999.41 ,8205.37 ,2145.51 ,12248.45 ,1894.23 ,4815.22 ,595.63 ,1958.46 ,3520.28 ,1806.30 ,6669.58 ,1773.21 ,2627.71 ,2533.42 ,2182.42 ,7985.24 
2021/9/1,3133.72 ,5119.30 ,3756.80 ,6465.98 ,5097.89 ,8036.77 ,23134.44 ,1811.86 ,2690.61 ,10964.93 ,2281.59 ,2335.92 ,3323.91 ,3069.09 ,10802.79 ,2928.95 ,8416.01 ,2203.99 ,11748.74 ,1848.44 ,4836.20 ,607.42 ,1975.26 ,3604.26 ,1871.17 ,6559.15 ,1777.94 ,2540.41 ,2503.61 ,2175.92 ,7948.85 
2021/9/2,3116.11 ,5261.04 ,3841.98 ,6590.78 ,5040.58 ,7981.67 ,22803.51 ,1818.13 ,2703.54 ,10718.49 ,2367.76 ,2344.61 ,3374.65 ,3105.75 ,10515.80 ,2945.71 ,8504.67 ,2266.99 ,12185.38 ,1851.17 ,4812.99 ,610.66 ,1974.10 ,3639.88 ,1891.67 ,6624.05 ,1796.12 ,2667.92 ,2618.24 ,2217.05 ,7710.14 
2021/9/3,3200.17 ,5146.76 ,3758.82 ,6340.78 ,5024.95 ,8016.59 ,23120.88 ,1825.24 ,2723.91 ,10799.79 ,2395.98 ,2360.86 ,3382.17 ,3130.69 ,10889.67 ,2861.40 ,8455.21 ,2235.95 ,11948.61 ,1781.72 ,4845.12 ,612.24 ,1977.96 ,3650.15 ,1881.63 ,6496.99 ,1763.66 ,2605.55 ,2592.93 ,2210.91 ,7673.10 
2021/9/6,3238.78 ,5182.16 ,3784.64 ,6384.42 ,5126.17 ,8186.43 ,23647.07 ,1859.61 ,2749.01 ,11258.33 ,2414.80 ,2392.52 ,3357.79 ,3145.63 ,11092.38 ,2855.98 ,8548.84 ,2262.19 ,12028.86 ,1801.03 ,4935.38 ,617.89 ,2008.99 ,3640.99 ,1917.87 ,6657.10 ,1791.78 ,2672.39 ,2611.82 ,2231.12 ,7967.00 
2021/9/7,3239.81 ,5396.65 ,3973.81 ,6545.05 ,5158.84 ,8250.75 ,23733.96 ,1875.53 ,2767.37 ,11251.54 ,2438.08 ,2430.46 ,3371.70 ,3183.05 ,11283.67 ,2927.05 ,8589.16 ,2296.93 ,12216.86 ,1829.63 ,4967.19 ,629.73 ,2014.49 ,3710.32 ,1956.84 ,6758.47 ,1808.40 ,2791.33 ,2703.34 ,2234.46 ,8065.19 
2021/9/8,3249.87 ,5461.69 ,3949.40 ,6561.75 ,5201.62 ,8219.56 ,23363.32 ,1891.75 ,2818.01 ,11181.23 ,2505.87 ,2450.57 ,3371.58 ,3227.39 ,11316.21 ,2901.18 ,8520.31 ,2306.89 ,11942.14 ,1814.01 ,4997.99 ,655.13 ,2044.59 ,3704.15 ,1957.24 ,6696.76 ,1790.85 ,2885.59 ,2739.20 ,2259.53 ,7918.88 
2021/9/9,3242.70 ,5495.65 ,4191.24 ,6728.75 ,5128.69 ,8165.23 ,23313.42 ,1886.66 ,2810.45 ,11180.86 ,2523.62 ,2486.15 ,3379.32 ,3247.75 ,11164.16 ,2880.41 ,8605.11 ,2349.18 ,11914.47 ,1865.40 ,4947.78 ,643.11 ,2043.80 ,3690.22 ,1944.66 ,6696.84 ,1790.90 ,3067.69 ,2824.87 ,2286.84 ,7886.28 
2021/9/10,3221.58 ,5505.51 ,4090.33 ,6895.41 ,5239.31 ,8167.35 ,23666.74 ,1871.71 ,2817.42 ,11123.98 ,2477.93 ,2496.58 ,3397.29 ,3232.08 ,11508.19 ,2809.89 ,8678.44 ,2314.84 ,12010.83 ,1836.50 ,4937.38 ,640.98 ,2033.02 ,3777.01 ,1960.21 ,6652.31 ,1784.53 ,2945.07 ,2808.89 ,2263.34 ,7850.26 
2021/9/13,3195.10 ,5687.45 ,4162.19 ,7069.71 ,5134.11 ,8044.91 ,23397.99 ,1898.63 ,2820.16 ,11094.51 ,2523.09 ,2513.59 ,3472.80 ,3211.21 ,11158.05 ,2787.89 ,8759.03 ,2336.29 ,11811.44 ,1819.89 ,4923.81 ,649.25 ,2013.91 ,3769.51 ,1960.86 ,6604.25 ,1774.47 ,3090.21 ,2930.33 ,2325.57 ,7793.92 
2021/9/14,3144.18 ,5682.01 ,3980.34 ,6857.77 ,5108.55 ,7869.42 ,23290.21 ,1861.38 ,2786.45 ,11145.31 ,2465.72 ,2463.34 ,3372.99 ,3147.68 ,10988.32 ,2834.79 ,8567.72 ,2262.53 ,11954.40 ,1790.92 ,4923.13 ,638.00 ,1990.53 ,3665.11 ,1905.36 ,6599.02 ,1770.05 ,2996.18 ,2928.94 ,2282.61 ,7712.15 
2021/9/15,3152.69 ,5771.83 ,3986.38 ,6907.68 ,5078.13 ,7711.30 ,22708.41 ,1861.72 ,2772.78 ,11034.29 ,2494.68 ,2457.06 ,3331.78 ,3139.64 ,10575.80 ,2829.38 ,8363.59 ,2274.36 ,12186.10 ,1804.15 ,4877.29 ,642.05 ,2003.63 ,3635.63 ,1901.10 ,6567.01 ,1783.25 ,3018.80 ,2983.86 ,2305.34 ,7657.17 
2021/9/16,3229.23 ,5667.22 ,3949.85 ,6585.25 ,4951.56 ,7596.88 ,22855.57 ,1846.60 ,2733.77 ,11027.48 ,2438.48 ,2410.23 ,3251.30 ,3099.04 ,10767.57 ,2746.87 ,8079.28 ,2232.40 ,11650.43 ,1770.36 ,4795.64 ,634.25 ,1972.30 ,3598.79 ,1869.24 ,6355.89 ,1748.26 ,3020.83 ,2950.46 ,2243.73 ,7719.34 
2021/9/17,3227.75 ,5659.47 ,3768.53 ,6389.78 ,4962.68 ,7733.09 ,23469.53 ,1831.25 ,2711.56 ,11416.32 ,2509.27 ,2428.15 ,3266.77 ,3073.36 ,10997.03 ,2774.54 ,8057.70 ,2208.13 ,11721.52 ,1750.73 ,4795.90 ,629.17 ,1968.21 ,3607.31 ,1877.86 ,6352.82 ,1734.01 ,2847.12 ,2878.49 ,2256.87 ,7868.73 
2021/9/22,3158.51 ,5685.52 ,3797.28 ,6385.87 ,4959.93 ,7579.71 ,22838.24 ,1825.88 ,2688.61 ,11421.78 ,2638.86 ,2470.43 ,3344.32 ,3078.07 ,10572.16 ,2818.39 ,8009.32 ,2243.39 ,11825.80 ,1783.54 ,4785.40 ,624.67 ,1972.26 ,3525.49 ,1858.68 ,6277.59 ,1733.57 ,3013.86 ,2912.51 ,2294.05 ,7856.46 
2021/9/23,3234.76 ,5569.88 ,3852.72 ,6356.67 ,5034.51 ,7623.48 ,23029.74 ,1834.32 ,2764.08 ,11392.20 ,2686.07 ,2482.72 ,3409.65 ,3122.27 ,10514.09 ,2813.45 ,8172.57 ,2275.77 ,11783.07 ,1834.89 ,4855.45 ,630.72 ,1994.78 ,3523.07 ,1879.21 ,6311.30 ,1744.57 ,2969.88 ,2826.16 ,2408.75 ,7978.14 
2021/9/24,3242.85 ,5370.45 ,3649.55 ,6149.56 ,4997.21 ,7590.91 ,23844.23 ,1820.45 ,2701.32 ,11447.33 ,2642.68 ,2473.07 ,3378.77 ,3097.52 ,10900.21 ,2761.72 ,7804.59 ,2220.96 ,11865.22 ,1809.15 ,4860.94 ,625.99 ,1969.32 ,3496.80 ,1859.03 ,6257.33 ,1715.07 ,2762.98 ,2756.88 ,2338.95 ,8115.83 
2021/9/27,3331.38 ,5130.28 ,3432.11 ,5775.77 ,4967.17 ,7646.52 ,25373.71 ,1763.19 ,2640.15 ,11499.69 ,2577.46 ,2403.93 ,3272.55 ,3027.94 ,11152.65 ,2649.46 ,7522.94 ,2120.85 ,11792.70 ,1736.15 ,4811.60 ,615.04 ,1948.29 ,3498.01 ,1832.81 ,6178.14 ,1656.27 ,2684.91 ,2696.84 ,2263.27 ,8010.58 
2021/9/28,3302.55 ,5098.38 ,3425.70 ,5734.45 ,4962.73 ,7728.18 ,25042.91 ,1757.73 ,2635.29 ,11437.42 ,2677.17 ,2397.64 ,3382.58 ,3021.21 ,11097.45 ,2629.24 ,7637.27 ,2137.65 ,11656.32 ,1757.72 ,4786.99 ,608.82 ,1956.59 ,3559.38 ,1857.39 ,6129.95 ,1665.67 ,2806.27 ,2778.11 ,2293.57 ,7875.81 
2021/9/29,3325.86 ,4888.00 ,3243.38 ,5524.03 ,4848.34 ,7755.13 ,25010.69 ,1706.27 ,2559.24 ,11214.23 ,2587.59 ,2335.18 ,3356.80 ,2950.46 ,10979.53 ,2568.73 ,7421.95 ,2087.09 ,11534.06 ,1678.81 ,4650.95 ,593.21 ,1907.04 ,3595.21 ,1834.58 ,5954.25 ,1616.62 ,2660.31 ,2624.09 ,2217.19 ,7890.31 
2021/9/30,3371.10 ,5039.58 ,3311.04 ,5669.68 ,4921.40 ,7734.73 ,25180.06 ,1736.29 ,2604.93 ,11397.99 ,2636.32 ,2356.04 ,3394.35 ,2999.21 ,11254.97 ,2635.01 ,7563.90 ,2107.80 ,11879.27 ,1699.69 ,4756.16 ,605.38 ,1931.85 ,3553.63 ,1824.54 ,6076.62 ,1656.66 ,2755.92 ,2668.64 ,2238.04 ,7929.10 
2021/10/8,3515.82 ,4989.40 ,3261.00 ,5607.93 ,4971.69 ,7953.12 ,25764.49 ,1790.54 ,2666.65 ,11476.76 ,2589.32 ,2406.01 ,3384.21 ,3053.14 ,11691.33 ,2652.74 ,7644.66 ,2116.12 ,11718.20 ,1678.90 ,4851.50 ,622.05 ,1969.99 ,3609.66 ,1877.15 ,6187.07 ,1660.37 ,2655.28 ,2707.50 ,2257.80 ,8107.78 
2021/10/11,3537.97 ,4974.53 ,3210.98 ,5687.51 ,4955.60 ,7898.36 ,25747.79 ,1804.87 ,2667.82 ,11346.64 ,2504.69 ,2409.03 ,3419.39 ,3061.47 ,11485.69 ,2630.13 ,7677.20 ,2091.19 ,11484.54 ,1715.86 ,4842.01 ,623.69 ,2001.93 ,3695.60 ,1874.67 ,6246.21 ,1650.13 ,2753.55 ,2679.15 ,2158.19 ,8014.02 
2021/10/12,3493.00 ,4843.66 ,3080.80 ,5517.81 ,4830.77 ,7885.58 ,25770.27 ,1795.28 ,2621.61 ,11324.43 ,2446.10 ,2376.31 ,3434.99 ,3033.02 ,11563.83 ,2560.35 ,7578.34 ,2055.00 ,11255.20 ,1661.52 ,4752.22 ,610.55 ,1978.61 ,3696.35 ,1831.39 ,6181.40 ,1613.01 ,2705.96 ,2599.68 ,2109.94 ,8255.40 
2021/10/13,3480.67 ,4859.02 ,3100.24 ,5600.81 ,4903.02 ,7862.94 ,26615.71 ,1792.41 ,2624.41 ,11540.49 ,2358.28 ,2364.35 ,3419.49 ,3040.72 ,11982.66 ,2626.88 ,7689.43 ,2043.99 ,11657.79 ,1664.71 ,4784.77 ,616.27 ,1991.24 ,3690.69 ,1830.40 ,6367.53 ,1625.55 ,2565.01 ,2530.51 ,2078.30 ,8505.08 
2021/10/14,3430.54 ,4878.07 ,3115.74 ,5726.59 ,4911.25 ,7813.35 ,26416.49 ,1801.13 ,2626.95 ,11368.23 ,2353.62 ,2367.80 ,3351.28 ,3074.19 ,11949.47 ,2627.53 ,7680.04 ,2048.91 ,11821.72 ,1698.80 ,4793.37 ,620.27 ,1975.65 ,3652.30 ,1825.96 ,6434.99 ,1654.31 ,2550.83 ,2534.29 ,2080.13 ,8408.46 
2021/10/15,3387.76 ,4903.81 ,3094.71 ,5785.28 ,4972.31 ,7863.31 ,26246.50 ,1770.10 ,2587.32 ,11250.01 ,2352.20 ,2330.27 ,3337.18 ,3035.93 ,11857.68 ,2629.93 ,7687.96 ,2023.45 ,12102.62 ,1706.85 ,4829.87 ,614.30 ,1979.30 ,3686.34 ,1820.03 ,6498.38 ,1654.66 ,2640.45 ,2549.65 ,2054.20 ,8445.65 
2021/10/18,3440.33 ,5015.42 ,3154.95 ,5955.94 ,4929.45 ,7758.82 ,24789.64 ,1786.76 ,2588.92 ,11070.73 ,2412.12 ,2343.74 ,3296.46 ,3029.39 ,11493.27 ,2653.31 ,7652.89 ,2048.98 ,12414.99 ,1734.68 ,4785.73 ,610.51 ,1973.07 ,3653.79 ,1812.40 ,6566.13 ,1672.41 ,2788.93 ,2626.63 ,2074.30 ,8251.55 
2021/10/19,3586.59 ,5073.25 ,3161.57 ,5988.20 ,4981.05 ,7816.23 ,25161.00 ,1780.24 ,2614.73 ,11226.80 ,2427.80 ,2363.61 ,3275.53 ,3049.73 ,11405.67 ,2616.56 ,7675.55 ,2060.91 ,12411.62 ,1733.23 ,4820.36 ,614.48 ,1976.27 ,3682.46 ,1834.84 ,6570.58 ,1685.41 ,2789.66 ,2648.42 ,2081.38 ,8289.55 
2021/10/20,3517.01 ,5098.35 ,3171.24 ,5947.08 ,4964.44 ,7673.98 ,25313.30 ,1767.17 ,2596.93 ,11139.75 ,2471.82 ,2344.94 ,3252.22 ,3072.00 ,11332.20 ,2646.51 ,7609.02 ,2054.09 ,12599.20 ,1755.46 ,4815.96 ,613.19 ,1969.68 ,3656.53 ,1829.46 ,6632.66 ,1692.49 ,2602.29 ,2604.54 ,2089.11 ,8340.85 
2021/10/21,3471.52 ,5129.60 ,3167.84 ,5987.44 ,4915.10 ,7801.11 ,25389.06 ,1761.77 ,2591.33 ,11113.28 ,2447.14 ,2346.47 ,3313.05 ,3071.57 ,11270.10 ,2611.19 ,7616.36 ,2058.07 ,12478.12 ,1732.59 ,4776.94 ,609.40 ,1942.57 ,3735.20 ,1859.73 ,6568.24 ,1673.59 ,2693.78 ,2630.31 ,2073.89 ,8316.89 
